race_id,driver_id,constructor_id,grid,position,position_order,points,laps,status
2006_1,rosberg,williams,12,7,7,2.0,57,Finished
2006_1,klien,red_bull,8,8,8,1.0,57,Finished
2006_1,massa,ferrari,2,9,9,0.0,57,Finished
2006_1,coulthard,red_bull,13,10,10,0.0,57,Finished
2006_1,liuzzi,toro_rosso,15,11,11,0.0,57,Finished
2006_1,heidfeld,bmw_sauber,10,12,12,0.0,56,+1 Lap
2006_1,speed,toro_rosso,16,13,13,0.0,56,+1 Lap
2006_1,ralf_schumacher,toyota,17,14,14,0.0,56,+1 Lap
2006_1,barrichello,honda,6,15,15,0.0,56,+1 Lap
2006_1,trulli,toyota,14,16,16,0.0,56,+1 Lap
2006_1,monteiro,mf1,19,17,17,0.0,55,+2 Laps
2006_1,sato,super_aguri,20,18,18,0.0,53,+4 Laps
2006_1,ide,super_aguri,21,R,19,0.0,35,Mechanical
2006_1,villeneuve,bmw_sauber,11,R,20,0.0,29,Engine
2006_1,fisichella,renault,9,R,21,0.0,21,Hydraulics
2006_1,albers,mf1,18,R,22,0.0,0,Driveshaft
2006_2,fisichella,renault,1,1,1,10.0,56,Finished
2006_2,alonso,renault,7,2,2,8.0,56,Finished
2006_2,button,honda,2,3,3,6.0,56,Finished
2006_2,montoya,mclaren,5,4,4,5.0,56,Finished
2006_2,massa,ferrari,21,5,5,4.0,56,Finished
2006_2,michael_schumacher,ferrari,14,6,6,3.0,56,Finished
2006_2,villeneuve,bmw_sauber,10,7,7,2.0,56,Finished
2006_2,ralf_schumacher,toyota,22,8,8,1.0,56,Finished
2006_2,trulli,toyota,9,9,9,0.0,55,+1 Lap
2006_2,barrichello,honda,20,10,10,0.0,55,+1 Lap
2006_2,liuzzi,toro_rosso,13,11,11,0.0,54,+2 Laps
2006_2,albers,mf1,15,12,12,0.0,54,+2 Laps
2006_2,monteiro,mf1,16,13,13,0.0,54,+2 Laps
2006_2,sato,super_aguri,17,14,14,0.0,53,+3 Laps
2006_2,heidfeld,bmw_sauber,11,R,15,0.0,48,Engine
2006_2,speed,toro_rosso,12,R,16,0.0,41,Clutch
2006_2,ide,super_aguri,18,R,17,0.0,33,Mechanical
2006_2,klien,red_bull,8,R,18,0.0,26,Hydraulics
2006_2,webber,williams,4,R,19,0.0,15,Hydraulics
2006_2,coulthard,red_bull,19,R,20,0.0,10,Hydraulics
2006_2,rosberg,williams,3,R,21,0.0,6,Engine
2006_2,raikkonen,mclaren,6,R,22,0.0,0,Accident
2006_3,alonso,renault,3,1,1,10.0,57,Finished
2006_3,raikkonen,mclaren,4,2,2,8.0,57,Finished
2006_3,ralf_schumacher,toyota,6,3,3,6.0,57,Finished
2006_3,heidfeld,bmw_sauber,8,4,4,5.0,57,Finished
2006_3,fisichella,renault,2,5,5,4.0,57,Finished
2006_3,villeneuve,bmw_sauber,19,6,6,3.0,57,Finished
2006_3,barrichello,honda,16,7,7,2.0,57,Finished
2006_3,coulthard,red_bull,11,8,8,1.0,57,Finished
2006_3,speed,toro_rosso,18,9,9,0.0,57,Finished
2006_3,button,honda,1,10,10,0.0,56,+1 Lap
2006_3,albers,mf1,17,11,11,0.0,56,+1 Lap
2006_3,sato,super_aguri,21,12,12,0.0,55,+2 Laps
2006_3,ide,super_aguri,22,13,13,0.0,54,+3 Laps
2006_3,montoya,mclaren,5,R,14,0.0,46,Electrical
2006_3,monteiro,mf1,20,R,15,0.0,39,Mechanical
2006_3,liuzzi,toro_rosso,12,R,16,0.0,37,Accident
2006_3,michael_schumacher,ferrari,10,R,17,0.0,32,Accident
2006_3,webber,williams,7,R,18,0.0,22,Transmission
2006_3,klien,red_bull,13,R,19,0.0,4,Accident
2006_3,trulli,toyota,9,R,20,0.0,0,Accident
2006_3,rosberg,williams,14,R,21,0.0,0,Accident
2006_3,massa,ferrari,15,R,22,0.0,0,Accident
2006_4,michael_schumacher,ferrari,1,1,1,10.0,62,Finished
2006_4,alonso,renault,5,2,2,8.0,62,Finished
2006_4,montoya,mclaren,7,3,3,6.0,62,Finished
2006_4,massa,ferrari,4,4,4,5.0,62,Finished
2006_4,raikkonen,mclaren,8,5,5,4.0,62,Finished
2006_4,webber,williams,10,6,6,3.0,62,Finished
2006_4,button,honda,2,7,7,2.0,62,Finished
2006_4,fisichella,renault,11,8,8,1.0,62,Finished
2006_4,ralf_schumacher,toyota,6,9,9,0.0,62,Finished
2006_4,barrichello,honda,3,10,10,0.0,62,Finished
2006_4,rosberg,williams,13,11,11,0.0,62,Finished
2006_4,villeneuve,bmw_sauber,12,12,12,0.0,62,Finished
2006_4,heidfeld,bmw_sauber,15,13,13,0.0,61,+1 Lap
2006_4,liuzzi,toro_rosso,16,14,14,0.0,61,+1 Lap
2006_4,speed,toro_rosso,18,15,15,0.0,61,+1 Lap
2006_4,monteiro,mf1,19,16,16,0.0,60,+2 Laps
2006_4,coulthard,red_bull,14,R,17,0.0,47,Driveshaft
2006_4,sato,super_aguri,21,R,18,0.0,44,Spun off
2006_4,klien,red_bull,17,R,19,0.0,40,Hydraulics
2006_4,ide,super_aguri,22,R,20,0.0,23,Suspension
2006_4,trulli,toyota,9,R,21,0.0,5,Steering
2006_4,albers,mf1,20,R,22,0.0,0,Accident
2006_5,michael_schumacher,ferrari,2,1,1,10.0,60,Finished
2006_5,alonso,renault,1,2,2,8.0,60,Finished
2006_5,massa,ferrari,3,3,3,6.0,60,Finished
2006_5,raikkonen,mclaren,5,4,4,5.0,60,Finished
2006_5,barrichello,honda,4,5,5,4.0,60,Finished
2006_5,fisichella,renault,11,6,6,3.0,60,Finished
2006_5,rosberg,williams,22,7,7,2.0,60,Finished
2006_5,villeneuve,bmw_sauber,9,8,8,1.0,60,Finished
2006_5,trulli,toyota,7,9,9,0.0,59,+1 Lap
2006_5,heidfeld,bmw_sauber,13,10,10,0.0,59,+1 Lap
2006_5,speed,toro_rosso,17,11,11,0.0,59,+1 Lap
2006_5,monteiro,mf1,18,12,12,0.0,59,+1 Lap
2007_1,raikkonen,ferrari,1,1,1,10.0,58,Finished
2007_1,alonso,mclaren,2,2,2,8.0,58,Finished
2007_1,hamilton,mclaren,4,3,3,6.0,58,Finished
2007_1,heidfeld,bmw_sauber,3,4,4,5.0,58,Finished
2007_1,fisichella,renault,6,5,5,4.0,58,Finished
2007_1,massa,ferrari,22,6,6,3.0,58,Finished
2007_1,rosberg,williams,12,7,7,2.0,57,+1 Lap
2007_1,ralf_schumacher,toyota,9,8,8,1.0,57,+1 Lap
2007_1,trulli,toyota,8,9,9,0.0,57,+1 Lap
2007_1,kovalainen,renault,13,10,10,0.0,57,+1 Lap
2007_1,barrichello,honda,16,11,11,0.0,57,+1 Lap
2007_1,sato,super_aguri,10,12,12,0.0,57,+1 Lap
2007_1,webber,red_bull,7,13,13,0.0,57,+1 Lap
2007_1,liuzzi,toro_rosso,19,14,14,0.0,57,+1 Lap
2007_1,button,honda,14,15,15,0.0,57,+1 Lap
2007_1,davidson,super_aguri,11,16,16,0.0,56,+2 Laps
2007_1,sutil,spyker,20,17,17,0.0,56,+2 Laps
2007_1,wurz,williams,15,R,18,0.0,48,Collision
2007_1,coulthard,red_bull,18,R,19,0.0,48,Collision
2007_1,kubica,bmw_sauber,5,R,20,0.0,36,Gearbox
2007_1,speed,toro_rosso,17,R,21,0.0,28,Puncture
2007_1,albers,spyker,21,R,22,0.0,10,Accident
2007_2,alonso,mclaren,2,1,1,10.0,56,Finished
2007_2,hamilton,mclaren,4,2,2,8.0,56,Finished
2007_2,raikkonen,ferrari,3,3,3,6.0,56,Finished
2007_2,heidfeld,bmw_sauber,5,4,4,5.0,56,Finished
2007_2,massa,ferrari,1,5,5,4.0,56,Finished
2007_2,fisichella,renault,12,6,6,3.0,56,Finished
2007_2,trulli,toyota,8,7,7,2.0,56,Finished
2007_2,kovalainen,renault,11,8,8,1.0,56,Finished
2007_2,wurz,williams,19,9,9,0.0,56,Finished
2007_2,webber,red_bull,10,10,10,0.0,56,Finished
2007_2,barrichello,honda,22,11,11,0.0,55,+1 Lap
2007_2,button,honda,15,12,12,0.0,55,+1 Lap
2007_2,sato,super_aguri,14,13,13,0.0,55,+1 Lap
2007_2,speed,toro_rosso,17,14,14,0.0,55,+1 Lap
2007_2,ralf_schumacher,toyota,9,15,15,0.0,55,+1 Lap
2007_2,davidson,super_aguri,18,16,16,0.0,55,+1 Lap
2007_2,liuzzi,toro_rosso,16,17,17,0.0,55,+1 Lap
2007_2,kubica,bmw_sauber,7,18,18,0.0,55,+1 Lap
2007_2,rosberg,williams,6,R,19,0.0,42,Hydraulics
2007_2,coulthard,red_bull,13,R,20,0.0,36,Brakes
2007_2,albers,spyker,20,R,21,0.0,7,Engine
2007_2,sutil,spyker,21,R,22,0.0,0,Collision
2007_3,massa,ferrari,1,1,1,10.0,57,Finished
2007_3,hamilton,mclaren,2,2,2,8.0,57,Finished
2007_3,raikkonen,ferrari,3,3,3,6.0,57,Finished
2007_3,heidfeld,bmw_sauber,5,4,4,5.0,57,Finished
2007_3,alonso,mclaren,4,5,5,4.0,57,Finished
2007_3,kubica,bmw_sauber,6,6,6,3.0,57,Finished
2007_3,trulli,toyota,9,7,7,2.0,57,Finished
2007_3,fisichella,renault,7,8,8,1.0,57,Finished
2007_3,kovalainen,renault,12,9,9,0.0,57,Finished
2007_3,rosberg,williams,10,10,10,0.0,57,Finished
2007_3,wurz,williams,11,11,11,0.0,56,+1 Lap
2007_3,ralf_schumacher,toyota,14,12,12,0.0,56,+1 Lap
2007_3,barrichello,honda,15,13,13,0.0,56,+1 Lap
2007_3,albers,spyker,22,14,14,0.0,55,+2 Laps
2007_3,sutil,spyker,20,15,15,0.0,53,+4 Laps
2007_3,davidson,super_aguri,13,16,16,0.0,51,Engine
2007_3,webber,red_bull,8,R,17,0.0,41,Gearbox
2007_3,coulthard,red_bull,21,R,18,0.0,36,Driveshaft
2007_3,sato,super_aguri,17,R,19,0.0,34,Engine
2007_3,liuzzi,toro_rosso,18,R,20,0.0,26,Hydraulics
2007_3,button,honda,16,R,21,0.0,0,Collision
2007_3,speed,toro_rosso,19,R,22,0.0,0,Collision
2007_4,massa,ferrari,1,1,1,10.0,65,Finished
2007_4,hamilton,mclaren,4,2,2,8.0,65,Finished
2007_4,alonso,mclaren,2,3,3,6.0,65,Finished
2007_4,kubica,bmw_sauber,5,4,4,5.0,65,Finished
2007_4,coulthard,red_bull,9,5,5,4.0,65,Finished
2007_4,rosberg,williams,11,6,6,3.0,65,Finished
2007_4,kovalainen,renault,8,7,7,2.0,65,Finished
2007_4,sato,super_aguri,13,8,8,1.0,64,+1 Lap
2007_4,fisichella,renault,10,9,9,0.0,64,+1 Lap
2007_4,barrichello,honda,12,10,10,0.0,64,+1 Lap
2007_4,davidson,super_aguri,15,11,11,0.0,64,+1 Lap
2007_4,button,honda,14,12,12,0.0,64,+1 Lap
2007_4,sutil,spyker,20,13,13,0.0,63,+2 Laps
2007_4,albers,spyker,21,14,14,0.0,63,+2 Laps
2007_4,heidfeld,bmw_sauber,7,R,15,0.0,46,Gearbox
2007_4,ralf_schumacher,toyota,17,R,16,0.0,44,Suspension
2007_4,liuzzi,toro_rosso,16,R,17,0.0,19,Retired
2007_4,speed,toro_rosso,22,R,18,0.0,9,Tyre
2007_4,raikkonen,ferrari,3,R,19,0.0,9,Suspension
2007_4,trulli,toyota,6,R,20,0.0,8,Fuel pressure
2007_4,webber,red_bull,19,R,21,0.0,7,Hydraulics
2007_4,wurz,williams,18,R,22,0.0,1,Collision
2007_5,alonso,mclaren,1,1,1,10.0,78,Finished
2007_5,hamilton,mclaren,2,2,2,8.0,78,Finished
2007_5,massa,ferrari,3,3,3,6.0,78,Finished
2007_5,fisichella,renault,4,4,4,5.0,77,+1 Lap
2007_5,kubica,bmw_sauber,8,5,5,4.0,77,+1 Lap
2007_5,heidfeld,bmw_sauber,7,6,6,3.0,77,+1 Lap
2007_5,wurz,williams,11,7,7,2.0,77,+1 Lap
2007_5,raikkonen,ferrari,16,8,8,1.0,77,+1 Lap
2007_5,speed,toro_rosso,18,9,9,0.0,77,+1 Lap
2007_5,barrichello,honda,9,10,10,0.0,77,+1 Lap
2007_5,button,honda,10,11,11,0.0,77,+1 Lap
2007_5,rosberg,williams,5,12,12,0.0,77,+1 Lap
2008_1,hamilton,mclaren,1,1,1,10.0,58,Finished
2008_1,heidfeld,bmw_sauber,5,2,2,8.0,58,Finished
2008_1,rosberg,williams,7,3,3,6.0,58,Finished
2008_1,alonso,renault,11,4,4,5.0,58,Finished
2008_1,kovalainen,mclaren,3,5,5,4.0,58,Finished
2008_1,nakajima,williams,13,6,6,3.0,57,+1 Lap
2008_1,bourdais,toro_rosso,17,7,7,2.0,55,Engine
2008_1,raikkonen,ferrari,15,8,8,1.0,53,Engine
2008_1,kubica,bmw_sauber,2,R,9,0.0,47,Collision
2008_1,glock,toyota,18,R,10,0.0,43,Accident
2008_1,sato,super_aguri,19,R,11,0.0,32,Transmission
2008_1,piquet_jr,renault,20,R,12,0.0,30,Clutch
2008_1,massa,ferrari,4,R,13,0.0,29,Engine
2008_1,coulthard,red_bull,8,R,14,0.0,25,Collision
2008_1,trulli,toyota,6,R,15,0.0,19,Electrical
2008_1,sutil,force_india,22,R,16,0.0,8,Hydraulics
2008_1,webber,red_bull,14,R,17,0.0,0,Collision
2008_1,button,honda,12,R,18,0.0,0,Collision
2008_1,davidson,super_aguri,21,R,19,0.0,0,Collision
2008_1,vettel,toro_rosso,9,R,20,0.0,0,Collision
2008_1,fisichella,force_india,16,R,21,0.0,0,Collision
2008_1,barrichello,honda,10,D,22,0.0,58,Disqualified
2008_2,raikkonen,ferrari,2,1,1,10.0,56,Finished
2008_2,kubica,bmw_sauber,4,2,2,8.0,56,Finished
2008_2,kovalainen,mclaren,8,3,3,6.0,56,Finished
2008_2,trulli,toyota,3,4,4,5.0,56,Finished
2008_2,hamilton,mclaren,9,5,5,4.0,56,Finished
2008_2,heidfeld,bmw_sauber,5,6,6,3.0,56,Finished
2008_2,webber,red_bull,6,7,7,2.0,56,Finished
2008_2,alonso,renault,7,8,8,1.0,56,Finished
2008_2,coulthard,red_bull,12,9,9,0.0,56,Finished
2008_2,button,honda,11,10,10,0.0,56,Finished
2008_2,piquet_jr,renault,13,11,11,0.0,56,Finished
2008_2,fisichella,force_india,17,12,12,0.0,55,+1 Lap
2008_2,barrichello,honda,14,13,13,0.0,55,+1 Lap
2008_2,rosberg,williams,16,14,14,0.0,55,+1 Lap
2008_2,davidson,super_aguri,21,15,15,0.0,55,+1 Lap
2008_2,sato,super_aguri,19,16,16,0.0,54,+2 Laps
2008_2,nakajima,williams,22,17,17,0.0,54,+2 Laps
2008_2,vettel,toro_rosso,15,R,18,0.0,39,Engine
2008_2,massa,ferrari,1,R,19,0.0,30,Spun off
2008_2,sutil,force_india,20,R,20,0.0,5,Hydraulics
2008_2,glock,toyota,10,R,21,0.0,1,Collision
2008_2,bourdais,toro_rosso,18,R,22,0.0,0,Spun off
2008_3,massa,ferrari,2,1,1,10.0,57,Finished
2008_3,raikkonen,ferrari,4,2,2,8.0,57,Finished
2008_3,kubica,bmw_sauber,1,3,3,6.0,57,Finished
2008_3,heidfeld,bmw_sauber,6,4,4,5.0,57,Finished
2008_3,kovalainen,mclaren,5,5,5,4.0,57,Finished
2008_3,trulli,toyota,7,6,6,3.0,57,Finished
2008_3,webber,red_bull,11,7,7,2.0,57,Finished
2008_3,rosberg,williams,8,8,8,1.0,57,Finished
2008_3,glock,toyota,13,9,9,0.0,57,Finished
2008_3,alonso,renault,10,10,10,0.0,57,Finished
2008_3,barrichello,honda,12,11,11,0.0,57,Finished
2008_3,fisichella,force_india,18,12,12,0.0,56,+1 Lap
2008_3,hamilton,mclaren,3,13,13,0.0,56,+1 Lap
2008_3,nakajima,williams,16,14,14,0.0,56,+1 Lap
2008_3,bourdais,toro_rosso,15,15,15,0.0,56,+1 Lap
2008_3,davidson,super_aguri,21,16,16,0.0,56,+1 Lap
2008_3,sato,super_aguri,22,17,17,0.0,56,+1 Lap
2008_3,coulthard,red_bull,17,18,18,0.0,56,+1 Lap
2008_3,sutil,force_india,20,19,19,0.0,56,+2 Laps
2008_3,piquet_jr,renault,14,R,20,0.0,40,Gearbox
2008_3,button,honda,9,R,21,0.0,19,Collision
2008_3,vettel,toro_rosso,19,R,22,0.0,0,Engine
2008_4,raikkonen,ferrari,1,1,1,10.0,66,Finished
2008_4,massa,ferrari,3,2,2,8.0,66,Finished
2008_4,hamilton,mclaren,5,3,3,6.0,66,Finished
2008_4,kubica,bmw_sauber,4,4,4,5.0,66,Finished
2008_4,webber,red_bull,7,5,5,4.0,66,Finished
2008_4,button,honda,13,6,6,3.0,66,Finished
2008_4,nakajima,williams,12,7,7,2.0,66,Finished
2008_4,trulli,toyota,8,8,8,1.0,66,Finished
2008_4,heidfeld,bmw_sauber,9,9,9,0.0,66,Finished
2008_4,fisichella,force_india,19,10,10,0.0,65,+1 Lap
2008_4,glock,toyota,14,11,11,0.0,65,+1 Lap
2008_4,coulthard,red_bull,17,12,12,0.0,65,+1 Lap
2008_4,sato,super_aguri,22,13,13,0.0,65,+1 Lap
2008_4,rosberg,williams,15,R,14,0.0,41,Engine
2008_4,alonso,renault,2,R,15,0.0,34,Engine
2008_4,barrichello,honda,11,R,16,0.0,34,Collision
2008_4,kovalainen,mclaren,6,R,17,0.0,21,Accident
2008_4,davidson,super_aguri,21,R,18,0.0,8,Radiator
2008_4,bourdais,toro_rosso,16,R,19,0.0,7,Collision
2008_4,piquet_jr,renault,10,R,20,0.0,6,Collision
2008_4,sutil,force_india,20,R,21,0.0,0,Collision
2008_4,vettel,toro_rosso,18,R,22,0.0,0,Collision
2008_5,massa,ferrari,1,1,1,10.0,58,Finished
2008_5,hamilton,mclaren,3,2,2,8.0,58,Finished
2008_5,raikkonen,ferrari,4,3,3,6.0,58,Finished
2008_5,kubica,bmw_sauber,5,4,4,5.0,58,Finished
2008_5,heidfeld,bmw_sauber,9,5,5,4.0,58,Finished
2008_5,alonso,renault,7,6,6,3.0,58,Finished
2008_5,webber,red_bull,6,7,7,2.0,58,Finished
2008_5,rosberg,williams,11,8,8,1.0,58,Finished
2008_5,coulthard,red_bull,10,9,9,0.0,58,Finished
2008_5,trulli,toyota,8,10,10,0.0,58,Finished
2008_5,button,honda,13,11,11,0.0,57,+1 Lap
2008_5,kovalainen,mclaren,2,12,12,0.0,57,+1 Lap
2009_1,button,brawn,1,1,1,10.0,58,Finished
2009_1,barrichello,brawn,2,2,2,8.0,58,Finished
2009_1,trulli,toyota,20,3,3,6.0,58,Finished
2009_1,glock,toyota,19,4,4,5.0,58,Finished
2009_1,alonso,renault,10,5,5,4.0,58,Finished
2009_1,rosberg,williams,5,6,6,3.0,58,Finished
2009_1,buemi,toro_rosso,13,7,7,2.0,58,Finished
2009_1,bourdais,toro_rosso,17,8,8,1.0,58,Finished
2009_1,sutil,force_india,16,9,9,0.0,58,Finished
2009_1,heidfeld,bmw_sauber,9,10,10,0.0,58,Finished
2009_1,fisichella,force_india,15,11,11,0.0,58,Finished
2009_1,webber,red_bull,8,12,12,0.0,57,+1 Lap
2009_1,vettel,red_bull,3,13,13,0.0,56,Collision
2009_1,kubica,bmw_sauber,4,14,14,0.0,55,Collision
2009_1,raikkonen,ferrari,7,15,15,0.0,55,Differential
2009_1,massa,ferrari,6,R,16,0.0,45,Suspension
2009_1,piquet_jr,renault,14,R,17,0.0,24,Spun off
2009_1,nakajima,williams,11,R,18,0.0,17,Accident
2009_1,kovalainen,mclaren,12,R,19,0.0,0,Collision
2009_1,hamilton,mclaren,18,D,20,0.0,58,Disqualified
2009_2,button,brawn,1,1,1,5.0,31,Finished
2009_2,heidfeld,bmw_sauber,10,2,2,4.0,31,Finished
2009_2,glock,toyota,3,3,3,3.0,31,Finished
2009_2,trulli,toyota,2,4,4,2.5,31,Finished
2009_2,barrichello,brawn,8,5,5,2.0,31,Finished
2009_2,webber,red_bull,5,6,6,1.5,31,Finished
2009_2,hamilton,mclaren,12,7,7,1.0,31,Finished
2009_2,rosberg,williams,4,8,8,0.5,31,Finished
2009_2,massa,ferrari,16,9,9,0.0,31,Finished
2009_2,bourdais,toro_rosso,15,10,10,0.0,31,Finished
2009_2,alonso,renault,9,11,11,0.0,31,+1 Lap
2009_2,nakajima,williams,11,12,12,0.0,31,+1 Lap
2009_2,piquet_jr,renault,17,13,13,0.0,31,+1 Lap
2009_2,raikkonen,ferrari,7,14,14,0.0,31,+1 Lap
2009_2,vettel,red_bull,13,15,15,0.0,30,Spun off
2009_2,buemi,toro_rosso,20,16,16,0.0,30,Spun off
2009_2,sutil,force_india,19,17,17,0.0,30,+1 Lap
2009_2,fisichella,force_india,18,18,18,0.0,29,Spun off
2009_2,kubica,bmw_sauber,6,R,19,0.0,1,Engine
2009_2,kovalainen,mclaren,14,R,20,0.0,0,Spun off
2009_3,vettel,red_bull,1,1,1,10.0,56,Finished
2009_3,webber,red_bull,3,2,2,8.0,56,Finished
2009_3,button,brawn,5,3,3,6.0,56,Finished
2009_3,barrichello,brawn,4,4,4,5.0,56,Finished
2009_3,kovalainen,mclaren,12,5,5,4.0,56,Finished
2009_3,hamilton,mclaren,9,6,6,3.0,56,Finished
2009_3,glock,toyota,19,7,7,2.0,56,Finished
2009_3,buemi,toro_rosso,10,8,8,1.0,56,Finished
2009_3,alonso,renault,2,9,9,0.0,56,Finished
2009_3,raikkonen,ferrari,8,10,10,0.0,56,Finished
2009_3,bourdais,toro_rosso,15,11,11,0.0,56,Finished
2009_3,heidfeld,bmw_sauber,11,12,12,0.0,56,Finished
2009_3,kubica,bmw_sauber,17,13,13,0.0,56,Finished
2009_3,fisichella,force_india,20,14,14,0.0,55,+1 Lap
2009_3,rosberg,williams,7,15,15,0.0,55,+1 Lap
2009_3,piquet_jr,renault,16,16,16,0.0,54,+2 Laps
2009_3,sutil,force_india,18,17,17,0.0,50,Spun off
2009_3,nakajima,williams,14,R,18,0.0,43,Retired
2009_3,massa,ferrari,13,R,19,0.0,20,Electronics
2009_3,trulli,toyota,6,R,20,0.0,18,Collision
2009_4,button,brawn,4,1,1,10.0,57,Finished
2009_4,vettel,red_bull,3,2,2,8.0,57,Finished
2009_4,trulli,toyota,1,3,3,6.0,57,Finished
2009_4,hamilton,mclaren,5,4,4,5.0,57,Finished
2009_4,barrichello,brawn,6,5,5,4.0,57,Finished
2009_4,raikkonen,ferrari,10,6,6,3.0,57,Finished
2009_4,glock,toyota,2,7,7,2.0,57,Finished
2009_4,alonso,renault,7,8,8,1.0,57,Finished
2009_4,rosberg,williams,9,9,9,0.0,57,Finished
2009_4,piquet_jr,renault,15,10,10,0.0,57,Finished
2009_4,webber,red_bull,18,11,11,0.0,57,Finished
2009_4,kovalainen,mclaren,11,12,12,0.0,57,Finished
2009_4,bourdais,toro_rosso,20,13,13,0.0,57,Finished
2009_4,massa,ferrari,8,14,14,0.0,56,+1 Lap
2009_4,fisichella,force_india,17,15,15,0.0,56,+1 Lap
2009_4,sutil,force_india,19,16,16,0.0,56,+1 Lap
2009_4,buemi,toro_rosso,16,17,17,0.0,56,+1 Lap
2009_4,kubica,bmw_sauber,13,18,18,0.0,56,+1 Lap
2009_4,heidfeld,bmw_sauber,14,19,19,0.0,56,+1 Lap
2009_4,nakajima,williams,12,R,20,0.0,48,Oil pressure
2009_5,button,brawn,1,1,1,10.0,66,Finished
2009_5,barrichello,brawn,3,2,2,8.0,66,Finished
2009_5,webber,red_bull,5,3,3,6.0,66,Finished
2009_5,vettel,red_bull,2,4,4,5.0,66,Finished
2009_5,alonso,renault,8,5,5,4.0,66,Finished
2009_5,massa,ferrari,4,6,6,3.0,66,Finished
2009_5,heidfeld,bmw_sauber,13,7,7,2.0,66,Finished
2009_5,rosberg,williams,9,8,8,1.0,66,Finished
2009_5,hamilton,mclaren,14,9,9,0.0,65,+1 Lap
2009_5,glock,toyota,6,10,10,0.0,65,+1 Lap
2009_5,kubica,bmw_sauber,10,11,11,0.0,65,+1 Lap
2009_5,piquet_jr,renault,12,12,12,0.0,65,+1 Lap
2009_5,nakajima,williams,11,13,13,0.0,65,+1 Lap
2009_5,fisichella,force_india,20,14,14,0.0,65,+1 Lap
2009_5,raikkonen,ferrari,16,R,15,0.0,17,Hydraulics
2009_5,kovalainen,mclaren,18,R,16,0.0,7,Gearbox
2009_5,trulli,toyota,7,R,17,0.0,0,Collision
2009_5,buemi,toro_rosso,15,R,18,0.0,0,Collision
2009_5,bourdais,toro_rosso,17,R,19,0.0,0,Collision
2009_5,sutil,force_india,19,R,20,0.0,0,Collision
2010_1,alonso,ferrari,3,1,1,25.0,49,Finished
2010_1,massa,ferrari,2,2,2,18.0,49,Finished
2010_1,hamilton,mclaren,4,3,3,15.0,49,Finished
2010_1,vettel,red_bull,1,4,4,12.0,49,Finished
2010_1,rosberg,mercedes,5,5,5,10.0,49,Finished
2010_1,michael_schumacher,mercedes,7,6,6,8.0,49,Finished
2010_1,button,mclaren,8,7,7,6.0,49,Finished
2010_1,webber,red_bull,6,8,8,4.0,49,Finished
2010_1,liuzzi,force_india,12,9,9,2.0,49,Finished
2010_1,barrichello,williams,11,10,10,1.0,49,Finished
2010_1,kubica,renault,9,11,11,0.0,49,Finished
2010_1,sutil,force_india,10,12,12,0.0,49,Finished
2010_1,alguersuari,toro_rosso,18,13,13,0.0,49,Finished
2010_1,hulkenberg,williams,13,14,14,0.0,48,+1 Lap
2010_1,kovalainen,lotus_racing,21,15,15,0.0,47,+2 Laps
2010_1,buemi,toro_rosso,15,16,16,0.0,46,Electrical
2010_1,trulli,lotus_racing,20,17,17,0.0,46,Hydraulics
2010_1,rosa,sauber,14,R,18,0.0,28,Hydraulics
2010_1,bruno_senna,hrt,23,R,19,0.0,17,Overheating
2010_1,glock,virgin,19,R,20,0.0,16,Gearbox
2010_1,petrov,renault,17,R,21,0.0,13,Suspension
2010_1,kobayashi,sauber,16,R,22,0.0,11,Hydraulics
2010_1,grassi,virgin,22,R,23,0.0,2,Hydraulics
2010_1,chandhok,hrt,24,R,24,0.0,1,Accident
2010_2,button,mclaren,4,1,1,25.0,58,Finished
2010_2,kubica,renault,9,2,2,18.0,58,Finished
2010_2,massa,ferrari,5,3,3,15.0,58,Finished
2010_2,alonso,ferrari,3,4,4,12.0,58,Finished
2010_2,rosberg,mercedes,6,5,5,10.0,58,Finished
2010_2,hamilton,mclaren,11,6,6,8.0,58,Finished
2010_2,liuzzi,force_india,13,7,7,6.0,58,Finished
2010_2,barrichello,williams,8,8,8,4.0,58,Finished
2010_2,webber,red_bull,2,9,9,2.0,58,Finished
2010_2,michael_schumacher,mercedes,7,10,10,1.0,58,Finished
2010_2,alguersuari,toro_rosso,17,11,11,0.0,58,Finished
2010_2,rosa,sauber,14,12,12,0.0,58,Finished
2010_2,kovalainen,lotus_racing,19,13,13,0.0,56,+2 Laps
2010_2,chandhok,hrt,22,14,14,0.0,53,+5 Laps
2010_2,glock,virgin,23,R,15,0.0,41,Suspension
2010_2,grassi,virgin,24,R,16,0.0,26,Hydraulics
2010_2,vettel,red_bull,1,R,17,0.0,25,Wheel
2010_2,sutil,force_india,10,R,18,0.0,9,Engine
2010_2,petrov,renault,18,R,19,0.0,9,Spun off
2010_2,bruno_senna,hrt,21,R,20,0.0,4,Hydraulics
2010_2,buemi,toro_rosso,12,R,21,0.0,0,Collision
2010_2,hulkenberg,williams,15,R,22,0.0,0,Collision
2010_2,kobayashi,sauber,16,R,23,0.0,0,Collision
2010_2,trulli,lotus_racing,20,W,24,0.0,0,Hydraulics
2010_3,vettel,red_bull,3,1,1,25.0,56,Finished
2010_3,webber,red_bull,1,2,2,18.0,56,Finished
2010_3,rosberg,mercedes,2,3,3,15.0,56,Finished
